r,l,t,is_success,dead_loop_events,wall_collision_count
-11.8,256,279.593347,0.0,234.0,239.0
-22.4,256,280.151738,0.0,234.0,236.0
-10.4,256,280.713626,0.0,212.0,227.0
-23.2,256,281.271032,0.0,212.0,234.0
-10.0,256,281.832838,0.0,234.0,240.0
-23.8,256,282.389542,0.0,234.0,227.0
-2.0,256,282.949534,0.0,233.0,246.0
-26.0,256,283.504063,0.0,234.0,240.0
-25.4,256,284.064549,0.0,200.0,231.0
-22.4,256,284.615856,0.0,212.0,231.0
-12.6,256,285.175151,0.0,213.0,238.0
-22.4,256,285.733655,0.0,233.0,239.0
-22.2,256,286.287003,0.0,233.0,223.0
-17.4,256,286.842939,0.0,234.0,241.0
-18.4,256,287.407738,0.0,234.0,237.0
-19.0,256,287.968043,0.0,207.0,228.0
-2.8,256,288.530118,0.0,234.0,252.0
-15.0,256,289.095424,0.0,234.0,235.0
-16.6,256,289.659404,0.0,234.0,242.0
-18.4,256,290.215908,0.0,212.0,232.0
-11.8,256,290.780119,0.0,214.0,243.0
-15.2,256,291.336993,0.0,230.0,228.0
-25.4,256,291.8971,0.0,215.0,230.0
-25.0,256,292.454677,0.0,189.0,229.0
-19.8,256,293.012676,0.0,212.0,231.0
-30.0,256,293.597051,0.0,214.0,222.0
-17.8,256,294.178105,0.0,233.0,235.0
-7.2,256,294.741571,0.0,226.0,238.0
-29.4,256,295.297253,0.0,211.0,224.0
-24.0,256,295.853939,0.0,231.0,222.0
-16.6,256,296.410158,0.0,234.0,239.0
-20.2,256,296.974513,0.0,227.0,234.0
-6.0,256,297.532992,0.0,234.0,244.0
-22.4,256,298.090243,0.0,210.0,228.0
-19.2,256,298.652745,0.0,234.0,237.0
-7.8,256,299.221619,0.0,234.0,247.0
-14.0,256,299.790889,0.0,213.0,220.0
-8.0,256,300.349157,0.0,199.0,234.0
-13.8,256,300.911466,0.0,234.0,228.0
-9.8,256,301.489737,0.0,234.0,245.0
-18.6,256,302.049821,0.0,211.0,234.0
-26.0,256,302.61614,0.0,215.0,237.0
-20.4,256,303.186043,0.0,231.0,236.0
-11.0,256,303.743252,0.0,234.0,235.0
-29.2,256,304.300709,0.0,234.0,236.0
-5.4,256,304.856657,0.0,234.0,247.0
-9.2,256,305.493263,0.0,233.0,240.0
-13.6,256,306.062427,0.0,224.0,242.0
-14.8,256,306.627904,0.0,214.0,234.0
